filename,filepath,tsne_dim1,tsne_dim2
xtal_47.cif,./U3Si5/4/xtal_47.cif,5.8297253,-16.9161
xtal_50.cif,./U3Si5/4/xtal_50.cif,32.739323,-19.142153
xtal_52.cif,./U3Si5/4/xtal_52.cif,-20.75469,108.26173
xtal_53.cif,./U3Si5/4/xtal_53.cif,19.617067,-39.47205
xtal_54.cif,./U3Si5/4/xtal_54.cif,39.998505,-18.441694
xtal_55.cif,./U3Si5/4/xtal_55.cif,-86.786476,-2.4050117
xtal_56.cif,./U3Si5/4/xtal_56.cif,28.488127,-23.940351
xtal_58.cif,./U3Si5/4/xtal_58.cif,-44.98892,-51.58013
xtal_59.cif,./U3Si5/4/xtal_59.cif,-11.664319,110.22377
xtal_61.cif,./U3Si5/4/xtal_61.cif,7.9046474,44.64995
xtal_63.cif,./U3Si5/4/xtal_63.cif,44.23276,-17.953192
xtal_65.cif,./U3Si5/4/xtal_65.cif,-55.28488,80.330795
xtal_66.cif,./U3Si5/4/xtal_66.cif,-78.04916,14.760166
xtal_68.cif,./U3Si5/4/xtal_68.cif,-60.761604,-36.93739
xtal_69.cif,./U3Si5/4/xtal_69.cif,43.947273,-19.005873
xtal_7.cif,./U3Si5/4/xtal_7.cif,-84.9301,29.609985
xtal_70.cif,./U3Si5/4/xtal_70.cif,19.887379,-36.59448
xtal_71.cif,./U3Si5/4/xtal_71.cif,30.939064,-20.775473
xtal_72.cif,./U3Si5/4/xtal_72.cif,41.052692,-24.343655
xtal_73.cif,./U3Si5/4/xtal_73.cif,-3.7154217,-26.318771
xtal_75.cif,./U3Si5/4/xtal_75.cif,-81.60481,-3.749333
xtal_76.cif,./U3Si5/4/xtal_76.cif,-52.28028,-32.277466
xtal_77.cif,./U3Si5/4/xtal_77.cif,-45.130188,96.06351
xtal_78.cif,./U3Si5/4/xtal_78.cif,-90.6328,44.35261
xtal_80.cif,./U3Si5/4/xtal_80.cif,-80.857124,-8.132729
xtal_81.cif,./U3Si5/4/xtal_81.cif,-77.64516,-3.287982
