filename,filepath,tsne_dim1,tsne_dim2
xtal_89.cif,./U3Si5/__initial__/3/xtal_89.cif,38.37601,32.91286
xtal_9.cif,./U3Si5/3/xtal_9.cif,20.90516,-106.49104
xtal_90.cif,./U3Si5/__initial__/3/xtal_90.cif,7.0990047,-4.399388
xtal_91.cif,./U3Si5/__initial__/3/xtal_91.cif,18.095531,37.472473
xtal_92.cif,./U3Si5/3/xtal_92.cif,16.04652,-83.91324
xtal_93.cif,./U3Si5/__initial__/3/xtal_93.cif,2.28311,68.30159
xtal_94.cif,./U3Si5/__initial__/3/xtal_94.cif,-12.071273,76.3196
xtal_95.cif,./U3Si5/__initial__/3/xtal_95.cif,1.8779039,0.67724687
xtal_96.cif,./U3Si5/3/xtal_96.cif,-32.010906,-48.55182
xtal_97.cif,./U3Si5/__initial__/3/xtal_97.cif,9.792569,51.819283
xtal_98.cif,./U3Si5/__initial__/3/xtal_98.cif,9.359268,25.01932
xtal_99.cif,./U3Si5/__initial__/3/xtal_99.cif,-49.017345,67.84798
xtal_1.cif,./U3Si5/4/xtal_1.cif,-58.200203,31.526129
xtal_10.cif,./U3Si5/4/xtal_10.cif,-35.742317,78.81687
xtal_100.cif,./U3Si5/__initial__/4/xtal_100.cif,-3.1038551,40.497517
xtal_11.cif,./U3Si5/4/xtal_11.cif,-59.14303,24.754938
xtal_12.cif,./U3Si5/__initial__/4/xtal_12.cif,-65.16056,-53.769928
xtal_13.cif,./U3Si5/4/xtal_13.cif,-45.211765,-30.286898
xtal_14.cif,./U3Si5/__initial__/4/xtal_14.cif,-19.66618,87.61955
xtal_15.cif,./U3Si5/__initial__/4/xtal_15.cif,-27.57224,35.63458
xtal_16.cif,./U3Si5/__initial__/4/xtal_16.cif,-47.362698,-16.861738
xtal_17.cif,./U3Si5/__initial__/4/xtal_17.cif,-4.980222,86.95374
xtal_18.cif,./U3Si5/4/xtal_18.cif,-51.056507,-29.588856
xtal_19.cif,./U3Si5/4/xtal_19.cif,-59.06714,25.48834
xtal_2.cif,./U3Si5/__initial__/4/xtal_2.cif,-42.25225,63.646492
xtal_20.cif,./U3Si5/__initial__/4/xtal_20.cif,12.501061,-84.3835
xtal_21.cif,./U3Si5/4/xtal_21.cif,12.902992,4.655507
xtal_22.cif,./U3Si5/4/xtal_22.cif,21.888351,-96.32317
xtal_23.cif,./U3Si5/__initial__/4/xtal_23.cif,-21.960068,-84.30744
xtal_24.cif,./U3Si5/4/xtal_24.cif,9.451406,-82.58069
xtal_25.cif,./U3Si5/__initial__/4/xtal_25.cif,20.357838,-22.80355
xtal_26.cif,./U3Si5/__initial__/4/xtal_26.cif,39.747288,-91.23809
xtal_27.cif,./U3Si5/__initial__/4/xtal_27.cif,-2.2317328,30.05109
xtal_28.cif,./U3Si5/4/xtal_28.cif,17.41686,9.133138
xtal_29.cif,./U3Si5/__initial__/4/xtal_29.cif,-23.666344,56.25929
xtal_3.cif,./U3Si5/__initial__/4/xtal_3.cif,3.9161394,16.422663
xtal_30.cif,./U3Si5/__initial__/4/xtal_30.cif,18.363098,1.9556962
xtal_31.cif,./U3Si5/__initial__/4/xtal_31.cif,-15.176053,-7.4265313
xtal_32.cif,./U3Si5/4/xtal_32.cif,14.262074,-23.21319
xtal_33.cif,./U3Si5/__initial__/4/xtal_33.cif,-58.76477,40.823036
xtal_34.cif,./U3Si5/__initial__/4/xtal_34.cif,-55.764236,-5.5680833
xtal_35.cif,./U3Si5/4/xtal_35.cif,10.277226,-21.077677
xtal_36.cif,./U3Si5/4/xtal_36.cif,0.4648343,-29.979855
xtal_37.cif,./U3Si5/__initial__/4/xtal_37.cif,20.718597,0.4092479
xtal_38.cif,./U3Si5/__initial__/4/xtal_38.cif,-29.584616,39.336185
xtal_39.cif,./U3Si5/__initial__/4/xtal_39.cif,48.585995,-4.724524
xtal_4.cif,./U3Si5/__initial__/4/xtal_4.cif,3.0772696,-37.29363
xtal_40.cif,./U3Si5/__initial__/4/xtal_40.cif,41.16024,-25.194284
xtal_41.cif,./U3Si5/4/xtal_41.cif,4.4457507,-18.024832
xtal_42.cif,./U3Si5/__initial__/4/xtal_42.cif,-21.99754,33.699146
xtal_43.cif,./U3Si5/__initial__/4/xtal_43.cif,0.6915565,21.832985
xtal_44.cif,./U3Si5/__initial__/4/xtal_44.cif,19.593023,-50.7144
xtal_45.cif,./U3Si5/4/xtal_45.cif,16.831974,4.770216
xtal_46.cif,./U3Si5/4/xtal_46.cif,-96.919685,11.314289
xtal_47.cif,./U3Si5/__initial__/4/xtal_47.cif,2.587205,-15.023388
xtal_48.cif,./U3Si5/4/xtal_48.cif,10.760251,-49.18243
xtal_49.cif,./U3Si5/4/xtal_49.cif,-34.8492,79.21654
xtal_5.cif,./U3Si5/4/xtal_5.cif,-11.791956,-27.8205
xtal_50.cif,./U3Si5/__initial__/4/xtal_50.cif,41.159042,-14.707634
