filename,filepath,tsne_dim1,tsne_dim2
xtal_57.cif,./U3Si5/__initial__/6/xtal_57.cif,25.428272,30.87823
xtal_59.cif,./U3Si5/__initial__/6/xtal_59.cif,3.9359598,0.3435694
xtal_61.cif,./U3Si5/__initial__/6/xtal_61.cif,32.126274,26.63908
xtal_62.cif,./U3Si5/6/xtal_62.cif,-57.820805,49.341286
xtal_64.cif,./U3Si5/__initial__/6/xtal_64.cif,31.862082,31.44162
xtal_69.cif,./U3Si5/__initial__/6/xtal_69.cif,7.0255184,-20.494568
xtal_74.cif,./U3Si5/__initial__/6/xtal_74.cif,12.724643,32.72392
xtal_75.cif,./U3Si5/__initial__/6/xtal_75.cif,5.140114,59.598686
xtal_77.cif,./U3Si5/__initial__/6/xtal_77.cif,2.5590918,41.09341
xtal_80.cif,./U3Si5/__initial__/6/xtal_80.cif,-49.65249,66.58156
xtal_82.cif,./U3Si5/__initial__/6/xtal_82.cif,-2.912246,34.607235
xtal_83.cif,./U3Si5/__initial__/6/xtal_83.cif,15.137785,18.929428
xtal_84.cif,./U3Si5/__initial__/6/xtal_84.cif,20.257584,39.244904
xtal_85.cif,./U3Si5/__initial__/6/xtal_85.cif,26.698154,-3.5525339
xtal_87.cif,./U3Si5/__initial__/6/xtal_87.cif,46.248116,10.015016
