filename,filepath,tsne_dim1,tsne_dim2
xtal_21.cif,./Al13Sc3N16/__initial__/6/xtal_21.cif,14.457057,-84.15595
xtal_24.cif,./Al13Sc3N16/__initial__/6/xtal_24.cif,95.7287,-39.21336
xtal_29.cif,./Al13Sc3N16/__initial__/6/xtal_29.cif,-8.520284,-78.36817
xtal_30.cif,./Al13Sc3N16/__initial__/6/xtal_30.cif,84.0738,-38.179825
xtal_31.cif,./Al13Sc3N16/__initial__/6/xtal_31.cif,59.875362,-33.9741
xtal_35.cif,./Al13Sc3N16/__initial__/6/xtal_35.cif,-52.103096,-61.147556
xtal_36.cif,./Al13Sc3N16/__initial__/6/xtal_36.cif,69.64092,33.021225
xtal_37.cif,./Al13Sc3N16/__initial__/6/xtal_37.cif,61.25454,-52.5334
xtal_38.cif,./Al13Sc3N16/__initial__/6/xtal_38.cif,-74.995,-58.809082
xtal_39.cif,./Al13Sc3N16/__initial__/6/xtal_39.cif,43.506573,-70.76219
xtal_4.cif,./Al13Sc3N16/__initial__/6/xtal_4.cif,65.04127,-18.49934
xtal_45.cif,./Al13Sc3N16/__initial__/6/xtal_45.cif,0.41362268,-70.45831
xtal_48.cif,./Al13Sc3N16/__initial__/6/xtal_48.cif,-65.946785,-67.91145
xtal_49.cif,./Al13Sc3N16/__initial__/6/xtal_49.cif,69.62805,-41.175007
xtal_51.cif,./Al13Sc3N16/__initial__/6/xtal_51.cif,52.6666,-44.96739
xtal_52.cif,./Al13Sc3N16/__initial__/6/xtal_52.cif,50.663418,-27.872791
xtal_54.cif,./Al13Sc3N16/__initial__/6/xtal_54.cif,87.54653,11.332382
xtal_57.cif,./Al13Sc3N16/__initial__/6/xtal_57.cif,43.03415,-33.175396
xtal_58.cif,./Al13Sc3N16/__initial__/6/xtal_58.cif,-76.59745,-58.33443
xtal_6.cif,./Al13Sc3N16/__initial__/6/xtal_6.cif,68.74122,21.915018
xtal_61.cif,./Al13Sc3N16/__initial__/6/xtal_61.cif,49.194675,-17.856556
xtal_62.cif,./Al13Sc3N16/__initial__/6/xtal_62.cif,-29.148546,-11.075665
xtal_63.cif,./Al13Sc3N16/__initial__/6/xtal_63.cif,30.649418,-90.324135
xtal_64.cif,./Al13Sc3N16/__initial__/6/xtal_64.cif,65.752686,-22.246887
